Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator,,,,,,,,,,,
03/01/2019 11:38,02/01/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",6.13,03/01/2019 11:50,,,,,,,,,,,,
03/01/2019 11:38,02/01/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",4.82,03/01/2019 11:50,,,,,,,,,,,,
03/01/2019 11:38,02/01/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",4.36,03/01/2019 11:50,,,,,,,,,,,,
03/01/2019 11:38,02/01/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",3.67,03/01/2019 11:50,,,,,,,,,,,,
03/01/2019 11:38,02/01/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",4.51,03/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",7.08,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",5.74,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",5.51,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",4.66,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",7.16,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",5.57,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",4.95,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",7.12,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",7.73,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",6.59,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",6.05,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",5.57,02/01/2019 11:50,,,,,,,,,,,,
02/01/2019 11:38,01/01/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",6.89,02/01/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.82,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",14.48,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",15.02,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",13.22,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.79,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",15.12,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",12.21,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.74,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.2,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.86,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",14.44,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",15.12,02/06/2019 11:50,,,,,,,,,,,,
01/06/2019 11:38,31/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.91,02/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.78,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",14.19,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",14.8,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",12.9,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.74,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",14.75,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",11.97,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.69,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.12,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.89,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",14.16,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",14.75,01/06/2019 11:50,,,,,,,,,,,,
31/05/2019 11:38,30/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.54,01/06/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",14.64,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",12.79,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",12.86,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",11.18,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",14.53,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",12.78,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",10.71,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",14.62,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",14.28,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.29,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",12.77,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",12.78,31/05/2019 11:50,,,,,,,,,,,,
30/05/2019 11:38,29/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",13.57,31/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.33,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",13.06,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",13.13,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",10.7,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.23,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",13.03,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",11.23,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.2,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",14.93,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.24,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",13.29,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",13.03,30/05/2019 11:50,,,,,,,,,,,,
29/05/2019 11:38,28/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",13.74,30/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.64,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",13.65,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",13.84,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",11.51,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.58,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",13.73,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",11.42,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.54,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.17,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.53,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",13.85,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",13.73,29/05/2019 11:50,,,,,,,,,,,,
28/05/2019 11:38,27/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.07,29/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.97,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",14.32,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",14.9,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",13.07,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.96,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",14.92,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",11.78,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.91,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.47,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.73,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",14.44,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",14.92,28/05/2019 11:50,,,,,,,,,,,,
27/05/2019 11:38,26/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.36,28/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",16.09,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",14.4,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",14.96,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",12.75,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",16.09,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",14.66,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",11.62,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",16.03,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.62,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.83,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",14.56,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",14.66,27/05/2019 11:50,,,,,,,,,,,,
26/05/2019 11:38,25/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.75,27/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.9,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",14.2,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",14.81,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",12.78,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.87,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",14.32,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",11.76,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.82,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.48,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.68,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",14.25,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",14.32,26/05/2019 11:50,,,,,,,,,,,,
25/05/2019 11:38,24/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.35,26/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.82,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",14.05,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",14.69,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",12.54,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.79,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",14.04,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",11.33,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.74,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.26,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.51,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",14.17,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",14.04,25/05/2019 11:50,,,,,,,,,,,,
24/05/2019 11:38,23/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.26,25/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.6,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",13.78,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",14.14,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",12.1,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.54,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",13.48,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",11.68,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.5,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.21,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.38,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",13.94,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",13.48,24/05/2019 11:50,,,,,,,,,,,,
23/05/2019 11:38,22/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.21,24/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.48,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",13.75,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",14.08,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",12.03,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.4,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",13.54,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",12.2,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.35,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",15.2,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.3,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",13.68,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",13.54,23/05/2019 11:50,,,,,,,,,,,,
22/05/2019 11:38,21/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",14.08,23/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",15.32,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",13.63,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",13.84,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",12.43,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",15.22,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",13.63,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",12.03,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",15.18,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",14.87,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",14.25,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",13.55,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",13.63,22/05/2019 11:50,,,,,,,,,,,,
21/05/2019 11:38,20/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",13.99,22/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",14.64,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",13.25,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",13.33,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",12.11,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",14.53,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",13.53,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(SC), D+1",11.89,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(SE), D+1",14.61,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(SO), D+1",14.41,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(SW), D+1",13.7,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(WM), D+1",13.29,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(WN), D+1",13.53,21/05/2019 11:50,,,,,,,,,,,,
20/05/2019 11:38,19/05/2019,"Composite Weather Variable, Actual, LDZ(WS), D+1",13.62,21/05/2019 11:50,,,,,,,,,,,,
19/05/2019 11:38,18/05/2019,"Composite Weather Variable, Actual, LDZ(EA), D+1",14.15,20/05/2019 11:50,,,,,,,,,,,,
19/05/2019 11:38,18/05/2019,"Composite Weather Variable, Actual, LDZ(EM), D+1",12.67,20/05/2019 11:50,,,,,,,,,,,,
19/05/2019 11:38,18/05/2019,"Composite Weather Variable, Actual, LDZ(NE), D+1",12.75,20/05/2019 11:50,,,,,,,,,,,,
19/05/2019 11:38,18/05/2019,"Composite Weather Variable, Actual, LDZ(NO), D+1",11.87,20/05/2019 11:50,,,,,,,,,,,,
19/05/2019 11:38,18/05/2019,"Composite Weather Variable, Actual, LDZ(NT), D+1",14.03,20/05/2019 11:50,,,,,,,,,,,,
19/05/2019 11:38,18/05/2019,"Composite Weather Variable, Actual, LDZ(NW), D+1",13.82,20/05/2019 11:50,,,,,,,,,,,,
